age,gender,education,experience_years,role_seniority,company_size,location_tier,skills_count,certifications,worked_remote,last_promotion_years_ago,salary_bdt,recent_project_description_length,survey_date,recent_note
25,Male,M.Sc,3.0,Junior,Enterprise,Tier-1,3.0,1.0,1,1.0,82425,62.0,2023-06-16,Built ML pipeline for preprocessing
40,Female,B.Sc,15.0,Mid,Startup,Tier-1,6.0,0.0,1,1.0,157728,47.0,2023-03-11,Built ML pipeline for preprocessing
40,Female,B.Sc,16.0,Senior,Enterprise,Tier-2,,0.0,1,0.0,193011,81.0,2024-05-10,Experience in data cleaning and ETL
27,Male,,3.0,Mid,Enterprise,Tier-3,8.0,0.0,0,1.0,65703,65.0,2024-06-03,None
33,Male,B.Sc,9.0,Senior,SME,Tier-1,5.0,0.0,0,2.0,140405,,2023-06-12,Worked on microservices deployment
40,Male,M.Eng,16.0,Junior,Startup,Tier-2,4.0,1.0,0,1.0,160595,51.0,2024-07-28,No relevant project mentioned
28,Male,PhD,6.0,Junior,SME,Tier-2,4.0,,0,1.0,103387,75.0,2023-10-14,None
29,Other,B.Sc,6.0,Senior,Enterprise,Remote,3.0,2.0,1,1.0,130684,59.0,2023-08-22,Worked on microservices deployment
27,Male,B.Sc,5.0,Senior,Startup,Tier-3,6.0,0.0,0,2.0,87949,59.0,2024-12-30,Contributed to open-source NLP repo
24,Male,M.Sc,,Senior,Enterprise,Tier-2,,1.0,1,3.0,78646,63.0,2023-12-10,Experience in data cleaning and ETL
26,Male,B.Sc+Cert,5.0,Senior,Enterprise,Tier-2,10.0,1.0,1,2.0,106581,67.0,2023-09-10,None
23,Female,B.Sc+Cert,3.0,Mid,Enterprise,Remote,,0.0,1,7.0,85446,50.0,2024-12-06,Experience in data cleaning and ETL
30,Male,B.Sc,7.0,Junior,SME,Remote,4.0,0.0,0,6.0,91653,53.0,2023-09-14,Worked on microservices deployment
25,Male,M.Sc,4.0,Senior,Enterprise,Tier-2,5.0,0.0,0,0.0,108364,66.0,2024-05-20,Built ML pipeline for preprocessing
31,Male,B.Sc,8.0,Junior,Enterprise,Tier-2,3.0,0.0,0,1.0,113806,64.0,2024-04-15,Worked on microservices deployment
21,Male,PhD,0.0,Mid,SME,Tier-2,5.0,0.0,1,,123726,61.0,2023-10-16,Worked on microservices deployment
32,Male,B.Sc+Cert,10.0,Mid,Startup,Tier-2,6.0,0.0,0,0.0,123098,69.0,2024-09-11,Built ML pipeline for preprocessing
35,Male,B.Sc,16.0,Junior,Startup,Tier-2,4.0,1.0,0,2.0,161022,,2024-07-02,Contributed to open-source NLP repo
20,Male,B.Sc,0.0,Senior,Startup,Tier-1,4.0,1.0,0,6.0,51764,59.0,2024-05-19,Built ML pipeline for preprocessing
32,Female,B.Sc,8.0,Junior,Enterprise,Remote,5.0,0.0,0,3.0,111499,56.0,2024-06-06,Worked on microservices deployment
37,Female,B.Sc,14.0,Senior,SME,Tier-2,4.0,0.0,0,0.0,161631,60.0,2023-03-25,Built ML pipeline for preprocessing
23,Other,M.Eng,1.0,Mid,Enterprise,Tier-3,4.0,2.0,0,3.0,70545,51.0,2024-12-30,Worked on microservices deployment
40,Male,B.Sc,19.0,Mid,Enterprise,Tier-2,5.0,0.0,1,1.0,222875,36.0,2024-07-12,Contributed to open-source NLP repo
33,Female,B.Sc,8.0,Mid,SME,Tier-3,4.0,2.0,0,6.0,80537,56.0,2023-12-11,Experience in data cleaning and ETL
26,Male,B.Sc,2.0,Junior,SME,Tier-1,2.0,1.0,1,1.0,49987,60.0,2024-01-14,No relevant project mentioned
30,Male,PhD,7.0,Mid,Startup,Tier-2,4.0,0.0,1,2.0,108287,43.0,2023-05-12,Built ML pipeline for preprocessing
33,Male,M.Sc,9.0,Mid,Enterprise,Tier-2,2.0,2.0,0,3.0,143434,53.0,2023-07-30,Experience in data cleaning and ETL
30,Male,B.Sc,5.0,Mid,SME,Tier-1,5.0,2.0,1,1.0,97632,62.0,2024-12-17,None
33,Male,B.Sc,14.0,Junior,SME,Remote,10.0,0.0,0,0.0,159108,,2024-08-17,Worked on microservices deployment
24,Male,PhD,0.0,Junior,Startup,Tier-1,1.0,1.0,1,0.0,62380,51.0,2023-03-18,Contributed to open-source NLP repo
31,Male,M.Eng,7.0,Junior,Enterprise,Tier-2,4.0,1.0,1,2.0,104851,39.0,2023-05-20,Experience in data cleaning and ETL
22,Male,B.Sc,0.0,Mid,Enterprise,Tier-1,2.0,0.0,1,6.0,62122,43.0,2023-05-08,Worked on microservices deployment
29,Male,B.Sc,3.0,Junior,SME,Remote,4.0,3.0,0,1.0,65652,,2023-03-07,Built ML pipeline for preprocessing
25,Male,B.Sc,3.0,Senior,SME,Tier-1,2.0,2.0,0,0.0,93534,,2024-10-24,Built ML pipeline for preprocessing
26,Male,B.Sc,4.0,Mid,Enterprise,Tier-2,3.0,1.0,1,2.0,89848,68.0,2024-07-20,Worked on microservices deployment
37,Female,M.Sc,13.0,Senior,Startup,Tier-1,8.0,0.0,1,0.0,186405,63.0,2023-05-27,Built ML pipeline for preprocessing
37,Female,B.Sc+Cert,13.0,Senior,Startup,Tier-2,5.0,0.0,1,2.0,171418,59.0,2023-03-08,No relevant project mentioned
34,Male,B.Sc,13.0,Junior,SME,Remote,2.0,1.0,1,1.0,156557,68.0,2024-04-16,Contributed to open-source NLP repo
23,Male,,0.0,Senior,Startup,Tier-1,,0.0,0,2.0,71348,72.0,2023-05-31,Built ML pipeline for preprocessing
28,Male,B.Sc,3.0,Mid,SME,Tier-2,,0.0,0,0.0,61398,54.0,2023-01-04,Built ML pipeline for preprocessing
37,Female,M.Sc,14.0,Senior,SME,Tier-1,7.0,0.0,1,0.0,202240,,2023-01-18,None
31,Male,M.Sc,,Senior,SME,Tier-2,10.0,3.0,1,3.0,117364,54.0,2024-06-07,Experience in data cleaning and ETL
44,Male,B.Sc,19.0,Junior,Startup,Tier-2,7.0,1.0,0,0.0,176643,53.0,2023-09-13,None
32,Male,B.Sc,10.0,Mid,SME,Tier-2,6.0,1.0,0,4.0,113977,76.0,2024-05-23,No relevant project mentioned
31,Male,M.Sc,8.0,Mid,SME,Tier-2,,3.0,0,3.0,124063,69.0,2023-02-04,Built ML pipeline for preprocessing
28,Male,B.Sc,9.0,Mid,SME,Tier-2,4.0,0.0,0,0.0,123124,65.0,2024-07-08,Experience in data cleaning and ETL
31,Female,B.Sc,3.0,Junior,SME,Tier-1,4.0,1.0,0,5.0,67806,57.0,2024-08-12,Built ML pipeline for preprocessing
29,Male,B.Sc,3.0,Junior,Enterprise,Tier-2,8.0,0.0,0,0.0,65911,,2024-05-21,Experience in data cleaning and ETL
34,Male,PhD,13.0,Mid,Startup,Tier-1,8.0,0.0,0,4.0,161672,,2023-11-19,No relevant project mentioned
36,Female,B.Sc,10.0,Mid,Enterprise,Tier-3,4.0,0.0,0,1.0,128308,51.0,2024-03-28,No relevant project mentioned
25,Female,M.Eng,,Lead,Startup,Tier-3,3.0,1.0,1,0.0,67250,55.0,2023-12-25,Built ML pipeline for preprocessing
22,Male,B.Sc,2.0,Senior,SME,Tier-1,6.0,2.0,0,6.0,83675,56.0,2023-02-21,No relevant project mentioned
20,Male,M.Sc,0.0,Mid,SME,Tier-1,2.0,1.0,0,6.0,61477,42.0,2024-06-12,Worked on microservices deployment
33,Male,M.Sc,12.0,Junior,SME,Tier-1,2.0,1.0,1,2.0,142955,45.0,2024-12-23,Contributed to open-source NLP repo
23,Female,B.Sc+Cert,,Junior,Enterprise,Remote,4.0,2.0,1,1.0,54816,57.0,2023-02-02,No relevant project mentioned
20,Male,B.Sc,0.0,Mid,SME,Tier-3,4.0,3.0,0,5.0,37671,57.0,2023-11-24,Experience in data cleaning and ETL
32,Female,M.Sc,9.0,Senior,SME,Tier-1,9.0,3.0,1,2.0,165007,67.0,2024-03-11,Contributed to open-source NLP repo
45,Male,M.Sc,19.0,Mid,Enterprise,Tier-2,5.0,0.0,0,1.0,193747,53.0,2024-02-23,Built ML pipeline for preprocessing
30,Male,B.Sc,9.0,Mid,Startup,Tier-1,7.0,0.0,0,1.0,119250,49.0,2023-03-18,No relevant project mentioned
35,Male,B.Sc,15.0,Senior,Startup,Tier-2,5.0,1.0,0,4.0,188574,58.0,2024-08-02,No relevant project mentioned
30,Male,B.Sc,5.0,Senior,Startup,Tier-3,2.0,0.0,1,5.0,78112,64.0,2023-02-19,None
29,Male,B.Sc,,Junior,Startup,Tier-2,7.0,2.0,0,6.0,89272,58.0,2024-03-17,Experience in data cleaning and ETL
36,Male,B.Sc+Cert,16.0,Junior,SME,Remote,3.0,1.0,0,1.0,176777,56.0,2024-10-31,Experience in data cleaning and ETL
28,Male,B.Sc,2.0,Junior,SME,Tier-2,9.0,1.0,0,3.0,54660,,2023-07-17,Contributed to open-source NLP repo
32,Female,B.Sc,8.0,Mid,Startup,Tier-1,6.0,1.0,0,0.0,109480,62.0,2024-04-07,Worked on microservices deployment
32,Male,M.Sc,11.0,Lead,Startup,Tier-2,4.0,0.0,0,3.0,148897,,2024-01-12,Experience in data cleaning and ETL
26,Female,B.Sc,8.0,Junior,Enterprise,Tier-2,5.0,2.0,0,2.0,115377,68.0,2024-06-29,Worked on microservices deployment
36,Male,B.Sc,14.0,Junior,Enterprise,Remote,3.0,1.0,0,0.0,160910,61.0,2024-03-11,None
29,Male,B.Sc,7.0,Senior,Enterprise,Tier-1,3.0,0.0,1,3.0,144752,52.0,2024-12-24,None
25,Male,B.Sc+Cert,,Mid,Enterprise,Tier-2,,3.0,0,0.0,60907,57.0,2023-09-29,Experience in data cleaning and ETL
33,Male,B.Sc+Cert,11.0,Lead,Enterprise,Tier-2,2.0,1.0,1,1.0,150172,,2024-07-29,None
25,Female,B.Sc+Cert,1.0,Mid,Enterprise,Tier-2,7.0,0.0,0,1.0,59920,50.0,2023-06-04,No relevant project mentioned
30,Male,,11.0,Mid,SME,Tier-1,9.0,2.0,1,4.0,161454,72.0,2023-11-17,Worked on microservices deployment
30,Male,M.Sc,,Junior,Startup,Remote,4.0,0.0,1,1.0,126283,74.0,2023-09-26,No relevant project mentioned
37,Male,B.Sc,18.0,Junior,SME,Tier-1,5.0,1.0,1,,204636,50.0,2024-07-05,Contributed to open-source NLP repo
33,Male,B.Sc,8.0,Mid,Startup,Tier-1,1.0,1.0,1,0.0,118630,,2023-06-09,None
30,Male,B.Sc,6.0,Mid,Enterprise,Remote,8.0,1.0,0,2.0,116410,53.0,2023-11-19,No relevant project mentioned
35,Female,M.Sc,13.0,Junior,SME,Tier-1,2.0,0.0,0,0.0,160787,71.0,2023-01-14,Worked on microservices deployment
38,Female,B.Sc,13.0,Senior,SME,Tier-1,5.0,2.0,1,4.0,136675,79.0,2024-01-11,Contributed to open-source NLP repo
33,Male,B.Sc,11.0,Junior,Startup,Tier-2,5.0,0.0,0,5.0,113831,63.0,2023-04-30,Built ML pipeline for preprocessing
30,Male,B.Sc,,Mid,SME,Tier-1,5.0,0.0,0,2.0,129618,93.0,2023-11-10,No relevant project mentioned
22,Male,B.Sc,0.0,Junior,SME,Remote,12.0,0.0,1,3.0,50793,75.0,2023-12-14,Built ML pipeline for preprocessing
24,Male,M.Sc,0.0,Senior,Startup,Tier-2,2.0,1.0,0,1.0,53502,,2023-02-15,No relevant project mentioned
28,Male,B.Sc,2.0,Junior,SME,Tier-2,2.0,1.0,1,1.0,43843,62.0,2023-12-12,Contributed to open-source NLP repo
26,Male,M.Sc,1.0,Senior,Startup,Tier-1,6.0,1.0,1,0.0,72411,69.0,2024-04-13,Contributed to open-source NLP repo
29,Male,B.Sc,,Junior,SME,Tier-1,7.0,2.0,1,2.0,116306,,2024-01-17,Built ML pipeline for preprocessing
30,Male,M.Eng,7.0,Mid,SME,Tier-2,4.0,0.0,0,,130171,47.0,2024-09-13,Built ML pipeline for preprocessing
33,Male,M.Sc,7.0,Mid,Enterprise,Tier-2,4.0,0.0,1,5.0,122253,51.0,2024-01-06,No relevant project mentioned
30,Male,B.Sc,,Junior,SME,Tier-3,6.0,1.0,0,5.0,214022,54.0,2024-04-03,Worked on microservices deployment
33,Male,B.Sc,10.0,Junior,SME,Tier-1,5.0,2.0,0,6.0,109024,54.0,2023-08-07,Worked on microservices deployment
30,Male,M.Sc,5.0,Senior,Enterprise,Tier-2,6.0,1.0,1,0.0,136177,47.0,2023-05-01,Experience in data cleaning and ETL
20,Female,M.Eng,0.0,Senior,SME,Tier-1,4.0,0.0,0,0.0,79832,54.0,2023-10-16,Built ML pipeline for preprocessing
24,Male,,1.0,Junior,SME,Tier-2,6.0,0.0,1,1.0,49968,,2024-05-26,Built ML pipeline for preprocessing
29,Male,B.Sc,3.0,Junior,SME,Tier-2,,1.0,1,3.0,57457,65.0,2024-07-11,Contributed to open-source NLP repo
23,Male,B.Sc+Cert,3.0,Junior,Enterprise,Tier-1,4.0,2.0,1,1.0,81384,52.0,2023-12-04,Built ML pipeline for preprocessing
34,Female,M.Sc,8.0,Junior,SME,Tier-2,3.0,1.0,0,5.0,99668,43.0,2024-01-16,None
39,Male,B.Sc,16.0,Lead,SME,Tier-1,5.0,1.0,0,3.0,220585,57.0,2024-05-20,None
37,Male,B.Sc,13.0,Mid,Enterprise,Tier-2,,1.0,1,2.0,168985,62.0,2024-07-19,No relevant project mentioned
29,Male,B.Sc,7.0,Mid,Startup,Tier-2,,0.0,1,0.0,87745,64.0,2024-01-23,Worked on microservices deployment
39,Female,M.Sc,14.0,Lead,Enterprise,Tier-1,7.0,1.0,1,0.0,261332,61.0,2024-07-19,No relevant project mentioned
31,Female,B.Sc,11.0,Mid,SME,Remote,9.0,1.0,1,1.0,159008,52.0,2023-01-04,Contributed to open-source NLP repo
28,Male,PhD,7.0,Mid,SME,Tier-2,1.0,,0,7.0,125224,55.0,2024-08-14,None
26,Female,B.Sc,3.0,Junior,Enterprise,Remote,2.0,0.0,0,1.0,60967,48.0,2023-07-20,Worked on microservices deployment
28,Female,B.Sc,2.0,Mid,Startup,Tier-1,4.0,1.0,0,2.0,57192,31.0,2023-07-21,Built ML pipeline for preprocessing
28,Female,M.Sc,4.0,Mid,Enterprise,Remote,4.0,1.0,1,7.0,103385,55.0,2023-09-13,No relevant project mentioned
31,Male,B.Sc+Cert,8.0,Junior,Enterprise,Tier-1,,1.0,0,1.0,124571,40.0,2023-07-18,No relevant project mentioned
31,Male,M.Eng,8.0,Junior,SME,Tier-2,2.0,0.0,1,0.0,108645,54.0,2023-03-14,Experience in data cleaning and ETL
30,Male,B.Sc,,Junior,Enterprise,Remote,8.0,2.0,0,2.0,327724,,2024-11-18,Built ML pipeline for preprocessing
33,Female,M.Sc,7.0,Junior,Startup,Tier-1,8.0,1.0,0,2.0,103867,75.0,2023-08-07,Contributed to open-source NLP repo
37,Male,M.Sc,11.0,Mid,Enterprise,Tier-1,,0.0,0,6.0,183854,62.0,2024-03-08,Worked on microservices deployment
36,Male,B.Sc,10.0,Mid,SME,Tier-3,5.0,2.0,1,0.0,130629,66.0,2024-02-11,Experience in data cleaning and ETL
21,Male,B.Sc,2.0,Mid,SME,Tier-2,,2.0,1,1.0,61419,55.0,2023-04-03,Worked on microservices deployment
20,Female,B.Sc,0.0,Junior,Startup,Tier-2,,1.0,1,1.0,27893,52.0,2024-10-25,Experience in data cleaning and ETL
36,Female,B.Sc,12.0,Mid,SME,Tier-1,4.0,1.0,0,2.0,140633,62.0,2023-03-21,No relevant project mentioned
22,Male,B.Sc+Cert,0.0,Junior,Startup,Tier-2,4.0,0.0,0,0.0,28992,66.0,2023-07-27,Experience in data cleaning and ETL
29,Female,B.Sc,4.0,Mid,Enterprise,Tier-1,6.0,2.0,1,3.0,97483,63.0,2023-04-02,Built ML pipeline for preprocessing
23,Male,B.Sc+Cert,0.0,Senior,Enterprise,Remote,6.0,0.0,0,2.0,71252,71.0,2024-06-15,Built ML pipeline for preprocessing
20,Female,B.Sc,0.0,Junior,Startup,Tier-2,5.0,1.0,0,3.0,31406,58.0,2023-02-22,Worked on microservices deployment
33,Male,M.Sc,,Senior,Startup,Tier-3,,2.0,0,,114995,58.0,2023-03-24,Built ML pipeline for preprocessing
35,Male,B.Sc,12.0,Senior,Enterprise,Tier-1,1.0,0.0,0,2.0,183725,57.0,2023-03-15,Experience in data cleaning and ETL
27,Female,B.Sc,6.0,Junior,SME,Remote,5.0,3.0,0,5.0,95436,53.0,2024-02-14,Contributed to open-source NLP repo
20,Male,B.Sc,0.0,Junior,Startup,Tier-2,2.0,2.0,0,0.0,29370,64.0,2024-03-19,Built ML pipeline for preprocessing
27,Female,B.Sc,7.0,Lead,SME,Remote,7.0,1.0,0,0.0,138711,60.0,2023-05-10,Built ML pipeline for preprocessing
32,Male,M.Sc,8.0,Junior,SME,Tier-1,7.0,1.0,0,2.0,115397,82.0,2023-07-03,Contributed to open-source NLP repo
21,Male,B.Sc,1.0,Senior,Startup,Tier-3,3.0,0.0,1,3.0,45102,68.0,2024-07-31,No relevant project mentioned
31,Male,M.Sc,8.0,Mid,Enterprise,Tier-2,10.0,1.0,0,1.0,149499,,2024-10-26,Built ML pipeline for preprocessing
30,Male,B.Sc,3.0,Junior,SME,Tier-1,8.0,0.0,0,2.0,66382,38.0,2023-12-31,None
33,Male,B.Sc,11.0,Junior,Startup,Tier-2,6.0,0.0,1,0.0,123895,67.0,2023-07-15,Contributed to open-source NLP repo
31,Male,B.Sc,9.0,Mid,Enterprise,Tier-1,2.0,1.0,1,0.0,139649,51.0,2023-01-15,Built ML pipeline for preprocessing
24,Male,B.Sc+Cert,0.0,Mid,SME,Tier-1,,0.0,0,0.0,54504,66.0,2023-07-29,None
37,Male,M.Sc,16.0,Mid,Startup,Tier-1,,1.0,0,5.0,184898,70.0,2023-05-15,Built ML pipeline for preprocessing
29,Female,B.Sc,5.0,Senior,Startup,Tier-2,5.0,1.0,0,,73467,76.0,2024-01-19,Built ML pipeline for preprocessing
30,Female,B.Sc,6.0,Senior,Startup,Tier-2,6.0,1.0,1,0.0,103969,67.0,2024-04-19,No relevant project mentioned
24,Male,B.Sc,0.0,Junior,SME,Tier-2,11.0,0.0,1,0.0,46273,48.0,2024-08-16,None
27,Female,PhD,0.0,Senior,Startup,Tier-1,3.0,1.0,0,0.0,82235,53.0,2024-08-05,Worked on microservices deployment
25,Male,M.Sc,1.0,Senior,SME,Tier-3,7.0,3.0,1,1.0,80410,77.0,2024-05-18,Experience in data cleaning and ETL
29,Male,B.Sc,6.0,Senior,Startup,Remote,6.0,2.0,0,4.0,104791,68.0,2024-04-21,Contributed to open-source NLP repo
40,Female,M.Sc,,Mid,SME,Tier-1,11.0,0.0,0,1.0,166928,57.0,2023-10-24,Built ML pipeline for preprocessing
22,Female,B.Sc,0.0,Senior,Enterprise,Tier-1,5.0,2.0,1,0.0,77280,53.0,2024-01-17,Built ML pipeline for preprocessing
20,Male,B.Sc+Cert,0.0,Mid,SME,Tier-2,8.0,2.0,0,1.0,49343,67.0,2024-03-19,None
39,Female,B.Sc,16.0,Junior,SME,Tier-3,4.0,1.0,0,0.0,148767,55.0,2024-11-14,No relevant project mentioned
29,Male,M.Sc,7.0,Lead,Enterprise,Tier-2,6.0,2.0,1,2.0,165558,,2023-05-03,Contributed to open-source NLP repo
26,Other,B.Sc,1.0,Junior,SME,Tier-2,3.0,1.0,0,3.0,37063,57.0,2023-10-16,Built ML pipeline for preprocessing
36,Male,M.Sc,12.0,Junior,SME,Tier-1,6.0,1.0,0,1.0,169169,45.0,2023-07-29,None
26,Male,M.Sc,6.0,Senior,SME,Tier-3,8.0,2.0,0,0.0,90506,,2024-05-08,Worked on microservices deployment
41,Male,M.Sc,20.0,Junior,Enterprise,Tier-2,2.0,1.0,0,1.0,205958,53.0,2024-07-29,No relevant project mentioned
34,Male,M.Sc,13.0,Senior,Startup,Tier-1,4.0,0.0,0,3.0,160447,67.0,2024-01-25,Built ML pipeline for preprocessing
27,Male,B.Sc+Cert,4.0,Mid,SME,Tier-1,3.0,0.0,0,0.0,74928,47.0,2023-03-04,Built ML pipeline for preprocessing
43,Female,B.Sc,19.0,Junior,SME,Tier-2,4.0,0.0,1,0.0,194984,55.0,2024-02-13,Experience in data cleaning and ETL
26,Male,B.Sc,1.0,Mid,SME,Tier-2,8.0,2.0,1,1.0,54152,64.0,2024-06-03,No relevant project mentioned
34,Male,B.Sc,14.0,Senior,Enterprise,Tier-2,8.0,2.0,0,1.0,182287,48.0,2023-09-02,None
32,Male,PhD,7.0,Mid,SME,Remote,1.0,1.0,0,0.0,112347,41.0,2023-06-14,No relevant project mentioned
38,Male,B.Sc,14.0,Senior,Startup,Tier-1,4.0,4.0,1,0.0,148677,40.0,2023-04-03,No relevant project mentioned
39,Male,M.Sc,15.0,Senior,Enterprise,Remote,7.0,1.0,0,0.0,209474,52.0,2023-10-11,Experience in data cleaning and ETL
30,Male,M.Sc,3.0,Junior,Startup,Tier-2,6.0,0.0,0,1.0,61263,59.0,2024-12-11,No relevant project mentioned
25,Male,B.Sc,1.0,Junior,Startup,Tier-2,9.0,3.0,1,0.0,94836,49.0,2023-05-04,No relevant project mentioned
33,Male,B.Sc,11.0,Senior,SME,Remote,7.0,2.0,1,3.0,170660,51.0,2024-07-20,Contributed to open-source NLP repo
26,Male,B.Sc,2.0,Mid,Enterprise,Tier-2,10.0,0.0,0,2.0,72578,63.0,2023-07-09,None
42,Female,B.Sc,20.0,Junior,Enterprise,Tier-1,6.0,1.0,0,1.0,223440,52.0,2024-10-16,None
31,Female,B.Sc,11.0,Senior,Enterprise,Remote,12.0,0.0,0,2.0,157415,75.0,2023-11-13,No relevant project mentioned
28,Male,B.Sc,3.0,Senior,Startup,Tier-2,8.0,3.0,0,3.0,73110,83.0,2024-08-31,None
31,Male,B.Sc+Cert,7.0,Mid,SME,Tier-2,3.0,3.0,0,7.0,100548,65.0,2023-07-16,Contributed to open-source NLP repo
22,Male,B.Sc+Cert,0.0,Mid,Startup,Remote,3.0,2.0,0,4.0,42125,62.0,2023-10-12,Experience in data cleaning and ETL
24,Male,B.Sc,,Mid,Enterprise,Tier-2,8.0,0.0,1,2.0,84265,54.0,2024-08-15,Worked on microservices deployment
37,Male,,13.0,Mid,SME,Tier-2,2.0,3.0,1,4.0,409293,46.0,2023-04-19,Built ML pipeline for preprocessing
26,Male,B.Sc,0.0,Senior,Startup,Tier-3,4.0,1.0,1,2.0,42955,51.0,2023-07-28,Worked on microservices deployment
24,Male,M.Sc,2.0,Lead,Enterprise,Tier-2,4.0,2.0,1,1.0,107841,55.0,2023-04-25,Contributed to open-source NLP repo
33,Male,M.Eng,12.0,Mid,SME,Tier-1,5.0,2.0,0,1.0,173228,65.0,2024-05-20,No relevant project mentioned
37,Male,B.Sc,17.0,Senior,SME,Tier-3,6.0,1.0,0,1.0,193995,50.0,2023-11-27,Built ML pipeline for preprocessing
34,Female,B.Sc,13.0,Lead,Enterprise,Tier-1,4.0,1.0,0,0.0,198536,62.0,2023-07-23,Worked on microservices deployment
36,Female,M.Sc,9.0,Junior,Startup,Tier-3,7.0,,0,0.0,129664,49.0,2024-12-13,Built ML pipeline for preprocessing
25,Male,M.Sc,0.0,Junior,Startup,Remote,7.0,0.0,1,0.0,43932,59.0,2024-10-28,Experience in data cleaning and ETL
21,Male,B.Sc,0.0,Senior,Startup,Tier-1,6.0,1.0,0,6.0,55470,52.0,2023-11-11,Contributed to open-source NLP repo
39,Female,M.Sc,17.0,Junior,SME,Tier-1,3.0,2.0,1,0.0,186523,,2023-09-22,Experience in data cleaning and ETL
28,Female,B.Sc,7.0,Junior,Startup,Tier-1,6.0,2.0,1,2.0,106731,51.0,2023-10-16,No relevant project mentioned
28,Male,B.Sc,5.0,Junior,SME,Tier-2,4.0,1.0,1,5.0,74583,62.0,2024-08-04,Built ML pipeline for preprocessing
38,Male,,18.0,Mid,Startup,Remote,5.0,,1,,205170,48.0,2024-11-21,Contributed to open-source NLP repo
33,Male,M.Eng,10.0,Junior,Enterprise,Tier-2,4.0,0.0,0,2.0,115360,68.0,2024-04-25,No relevant project mentioned
33,Male,B.Sc,10.0,Junior,Startup,Tier-1,5.0,3.0,0,3.0,121407,62.0,2024-11-10,No relevant project mentioned
43,Male,B.Sc+Cert,20.0,Lead,Startup,Tier-2,6.0,1.0,0,1.0,240000,54.0,2023-01-06,None
26,Male,B.Sc,3.0,Mid,Startup,Tier-3,3.0,2.0,1,0.0,57811,67.0,2024-10-05,Built ML pipeline for preprocessing
36,Male,M.Sc,15.0,Mid,Enterprise,Tier-1,5.0,0.0,0,4.0,185062,49.0,2023-05-21,None
30,Male,B.Sc,8.0,Junior,SME,Tier-3,3.0,2.0,0,,91075,55.0,2023-10-09,No relevant project mentioned
32,Female,B.Sc+Cert,,Mid,Enterprise,Tier-1,,0.0,0,4.0,112050,70.0,2023-10-17,None
39,Male,B.Sc+Cert,17.0,Mid,Enterprise,Tier-3,5.0,2.0,0,0.0,198084,47.0,2023-07-24,None
33,Male,B.Sc,,Mid,Enterprise,Tier-1,8.0,1.0,0,,142912,55.0,2024-11-23,No relevant project mentioned
33,Male,B.Sc+Cert,9.0,Junior,Enterprise,Tier-1,4.0,,1,2.0,124721,,2024-07-12,No relevant project mentioned
36,Male,M.Eng,12.0,Mid,Startup,Remote,4.0,1.0,0,7.0,164429,87.0,2023-11-28,Built ML pipeline for preprocessing
28,Female,,5.0,Senior,Enterprise,Tier-2,6.0,,0,1.0,131489,60.0,2024-10-09,None
25,Male,B.Sc,0.0,Mid,Enterprise,Tier-1,1.0,1.0,0,6.0,57885,,2024-02-07,Experience in data cleaning and ETL
24,Male,M.Eng,1.0,Mid,Enterprise,Remote,4.0,0.0,0,1.0,87071,55.0,2023-08-21,No relevant project mentioned
20,Female,B.Sc+Cert,0.0,Mid,Startup,Tier-2,3.0,2.0,0,3.0,41287,,2024-12-14,Built ML pipeline for preprocessing
42,Male,B.Sc,23.0,Mid,SME,Tier-1,4.0,0.0,1,2.0,257874,,2023-02-01,Built ML pipeline for preprocessing
23,Female,,0.0,Senior,Startup,Tier-2,,1.0,1,0.0,56613,54.0,2023-07-11,Built ML pipeline for preprocessing
29,Male,B.Sc,,Junior,Startup,Remote,7.0,0.0,0,3.0,87690,,2024-02-11,No relevant project mentioned
28,Male,B.Sc,5.0,Mid,Enterprise,Tier-2,6.0,3.0,1,0.0,104563,68.0,2024-08-25,None
32,Male,B.Sc,8.0,Lead,Enterprise,Tier-1,6.0,1.0,1,1.0,142540,56.0,2024-08-05,Experience in data cleaning and ETL
35,Male,M.Sc,14.0,Senior,SME,Tier-2,4.0,1.0,0,4.0,160679,38.0,2023-10-25,Worked on microservices deployment
35,Female,M.Sc,15.0,Junior,Enterprise,Tier-2,5.0,1.0,0,6.0,177799,66.0,2023-02-04,Worked on microservices deployment
27,Female,B.Sc,4.0,Junior,Startup,Tier-3,4.0,0.0,0,2.0,56392,42.0,2023-08-08,No relevant project mentioned
29,Male,B.Sc+Cert,8.0,Mid,Startup,Tier-1,10.0,,0,2.0,107222,56.0,2024-12-11,Built ML pipeline for preprocessing
32,Male,B.Sc,7.0,Senior,SME,Tier-2,5.0,2.0,0,2.0,107523,62.0,2024-09-09,No relevant project mentioned
29,Female,B.Sc,10.0,Mid,SME,Tier-1,6.0,0.0,0,4.0,134612,59.0,2023-11-28,No relevant project mentioned
40,Female,B.Sc,12.0,Mid,Enterprise,Tier-2,,1.0,1,7.0,157045,47.0,2023-02-21,Built ML pipeline for preprocessing
33,Male,M.Sc,14.0,Junior,SME,Remote,2.0,0.0,0,2.0,150597,46.0,2023-01-17,Experience in data cleaning and ETL
34,Male,B.Sc+Cert,6.0,Mid,SME,Tier-1,2.0,,1,1.0,91777,80.0,2023-01-09,No relevant project mentioned
